blockIdx,trialIdx,scheduledHt,scheduledRwd,spentHt,responseBlockTime,trialEarnings,responseRT,blockTime,
1,1,28.0,3,0,5.583333333328255,0,0.6833333333333333,7.699999999992997,
1,2,15.399999999999999,1,15.399999999999999,13.349999999987858,1,0.75,30.799999999971988,
1,3,1.9249999999999998,3,1.9249999999999998,36.21666666663373,3,0.5166666666666666,40.43333333329656,
1,4,1.9249999999999998,1,1.9249999999999998,45.83333333329165,1,0.5,50.06666666662113,
1,5,1.9249999999999998,3,1.9249999999999998,55.36666666661631,3,0.4,59.6999999999457,
1,6,1.9249999999999998,1,1.9249999999999998,64.99999999994088,1,0.4,69.33333333327028,
1,7,19.599999999999998,1,0,74.74999999993202,0,0.5166666666666666,77.03333333326327,
1,8,1.9249999999999998,3,1.9249999999999998,82.23333333325854,3,0.3,86.66666666658784,
1,9,1.9249999999999998,1,1.9249999999999998,91.91666666658307,1,0.35,96.29999999991242,
1,10,19.599999999999998,1,0,101.6999999999075,0,0.5,103.99999999990541,
1,11,28.0,1,0,109.28333333323394,0,0.3833333333333333,111.69999999989841,
1,12,1.9249999999999998,3,1.9249999999999998,116.98333333322694,3,0.3833333333333333,121.33333333322298,
1,13,1.9249999999999998,3,1.9249999999999998,126.68333333321812,3,0.45,130.96666666654755,
1,14,15.399999999999999,3,0,136.61666666654241,0,0.75,138.66666666654055,
1,15,1.9249999999999998,3,1.9249999999999998,143.98333333320238,3,0.4166666666666667,148.29999999986512,
1,16,15.399999999999999,3,0,153.78333333319347,0,0.5833333333333334,155.99999999985812,
1,17,19.599999999999998,3,0,161.48333333318647,0,0.5833333333333334,163.69999999985112,
1,18,1.9249999999999998,1,1.9249999999999998,169.1333333331795,1,0.5333333333333333,173.3333333331757,
1,19,1.9249999999999998,1,1.9249999999999998,178.64999999983752,1,0.4166666666666667,182.96666666650026,
1,20,28.0,3,0,188.39999999982865,0,0.5333333333333333,190.66666666649326,
1,21,1.9249999999999998,1,1.9249999999999998,196.09999999982165,1,0.5333333333333333,200.29999999981783,
1,22,1.9249999999999998,3,1.9249999999999998,205.58333333314636,3,0.3833333333333333,209.9333333331424,
1,23,1.9249999999999998,3,1.9249999999999998,215.21666666647093,3,0.3833333333333333,219.56666666646697,
1,24,28.0,1,0,225.01666666646202,0,0.55,227.26666666645997,
1,25,15.399999999999999,1,0,232.89999999978818,0,0.7333333333333333,234.96666666645297,
1,26,1.9249999999999998,1,1.9249999999999998,240.2166666664482,1,0.35,244.59999999977754,
1,27,1.9249999999999998,3,1.9249999999999998,250.01666666643928,3,0.5166666666666666,254.2333333331021,
1,28,19.599999999999998,1,0,259.74999999976376,0,0.6166666666666667,261.9333333330951,
1,29,15.399999999999999,1,0,267.34999999975685,0,0.5166666666666666,269.6333333330881,
1,30,1.9249999999999998,3,1.9249999999999998,274.8833333330833,3,0.35,279.2666666664127,
