blockIdx,trialIdx,scheduledHt,scheduledRwd,spentHt,responseBlockTime,trialEarnings,responseRT,blockTime,
1,1,15.399999999999999,1,0,7.699999999992997,-2,nan,7.699999999992997,
1,2,19.599999999999998,3,0,14.58333333332007,0,1.9833333333333334,15.399999999985994,
1,3,1.9249999999999998,1,0,21.033333333314204,0,0.7333333333333333,23.09999999997899,
1,4,1.9249999999999998,3,1.9249999999999998,28.749999999973852,3,0.75,32.73333333330356,
1,5,1.9249999999999998,3,1.9249999999999998,38.26666666663186,3,0.6333333333333333,42.366666666628134,
1,6,28.0,3,0,47.883333333289784,0,0.6166666666666667,50.06666666662113,
1,7,1.9249999999999998,1,1.9249999999999998,55.849999999949205,1,0.8833333333333333,59.6999999999457,
1,8,1.9249999999999998,1,1.9249999999999998,65.01666666660753,1,0.4166666666666667,69.33333333327028,
1,9,19.599999999999998,3,0,74.86666666659858,0,0.6333333333333333,77.03333333326327,
1,10,1.9249999999999998,1,1.9249999999999998,82.29999999992515,1,0.36666666666666664,86.66666666658784,
1,11,1.9249999999999998,1,1.9249999999999998,92.11666666658289,1,0.55,96.29999999991242,
1,12,15.399999999999999,1,0,101.54999999990764,0,0.35,103.99999999990541,
1,13,28.0,3,0,109.56666666656702,0,0.6666666666666666,111.69999999989841,
1,14,1.9249999999999998,3,1.9249999999999998,117.23333333322671,3,0.6333333333333333,121.33333333322298,
1,15,19.599999999999998,3,0,127.0666666665511,0,0.8333333333333334,129.03333333321598,
1,16,1.9249999999999998,3,1.9249999999999998,134.63333333321089,3,0.7,138.66666666654055,
1,17,1.9249999999999998,1,1.9249999999999998,144.19999999986885,1,0.6333333333333333,148.29999999986512,
1,18,1.9249999999999998,3,1.9249999999999998,153.64999999986026,3,0.45,157.9333333331897,
1,19,15.399999999999999,3,0,163.466666666518,0,0.6333333333333333,165.6333333331827,
1,20,1.9249999999999998,3,1.9249999999999998,171.09999999984439,3,0.5666666666666667,175.26666666650726,
1,21,28.0,3,0,180.683333333169,0,0.5166666666666666,182.96666666650026,
1,22,1.9249999999999998,1,1.9249999999999998,188.4833333331619,1,0.6166666666666667,192.59999999982483,
1,23,28.0,1,0,197.96666666648662,0,0.4666666666666667,200.29999999981783,
1,24,1.9249999999999998,1,1.9249999999999998,205.71666666647957,1,0.5166666666666666,209.9333333331424,
