blockIdx,trialIdx,scheduledHt,scheduledRwd,spentHt,responseBlockTime,trialEarnings,responseRT,blockTime,
1,1,40,1,0,8.51666666665892,0,0.5166666666666666,10.999999999989996,
1,2,2,3,2,19.416666666649007,3,0.4166666666666667,23.999999999978172,
1,3,22,3,22,32.549999999970396,3,0.55,56.99999999994816,
1,4,2,1,2,65.64999999994029,1,0.65,69.99999999993634,
1,5,2,3,2,78.433333333262,3,0.43333333333333335,82.99999999992451,
1,6,2,3,2,91.59999999991669,3,0.6,95.99999999991269,
1,7,28,3,0,104.91666666657125,0,0.9166666666666666,106.99999999990268,
1,8,2,1,2,115.43333333322835,1,0.43333333333333335,119.99999999989086,
1,9,2,3,2,128.38333333321657,3,0.3833333333333333,132.99999999987904,
1,10,2,1,2,141.3999999998714,1,0.4,145.9999999998672,
1,11,28,3,0,155.01666666652568,0,1.0166666666666666,156.9999999998572,
1,12,22,1,22,165.44999999984952,1,0.45,189.9999999998272,
1,13,2,1,2,198.4166666664862,1,0.4166666666666667,202.99999999981537,
1,14,40,1,0,211.5833333331409,0,0.5833333333333334,213.99999999980537,
1,15,2,3,2,222.483333333131,3,0.48333333333333334,226.99999999979354,
1,16,28,3,0,235.69999999978563,0,0.7,237.99999999978354,
1,17,40,3,0,246.59999999977572,0,0.6,248.99999999977354,
1,18,2,3,2,257.5333333330991,3,0.5333333333333333,261.9999999997617,
1,19,2,3,2,270.449999999754,3,0.45,274.9999999997499,
1,20,22,1,0,283.81666666640854,0,0.8166666666666667,285.9999999997399,
1,21,2,1,2,294.3833333330656,1,0.3833333333333333,298.99999999972806,
1,22,2,1,2,307.4333333330537,1,0.43333333333333335,311.99999999971624,
1,23,28,1,0,320.54999999970846,0,0.55,322.99999999970623,
1,24,22,3,0,331.716666666365,0,0.7166666666666667,333.99999999969623,
1,25,2,1,2,342.38333333302194,1,0.3833333333333333,346.9999999996844,
1,26,40,1,0,355.6333333330099,0,0.6333333333333333,357.9999999996744,
1,27,2,1,2,366.4499999996667,1,0.45,370.9999999996626,
1,28,2,3,2,379.39999999965494,3,0.4,383.99999999965075,
1,29,2,1,2,392.4666666663097,1,0.4666666666666667,396.99999999963893,
1,30,2,3,2,405.58333333296446,3,0.5833333333333334,409.9999999996271,
1,31,40,1,0,418.68333333295254,0,0.6833333333333333,420.9999999996171,
1,32,28,3,0,430.2166666662754,0,1.2166666666666666,431.9999999996071,
1,33,2,1,2,440.4833333329327,1,0.48333333333333334,444.9999999995953,
1,34,22,1,22,453.7833333329206,1,0.7833333333333333,477.99999999956526,
1,35,2,3,2,486.3666666662243,3,0.36666666666666664,490.99999999955344,
1,36,2,3,2,499.4666666662124,3,0.4666666666666667,503.9999999995416,
1,37,2,1,2,512.4999999995339,1,0.5,516.9999999995298,
1,38,40,1,0,525.6999999995219,0,0.7,527.9999999995198,
1,39,2,3,2,536.499999999512,3,0.5,540.999999999508,
1,40,28,3,0,549.7999999995,0,0.8,551.999999999498,
1,41,22,1,22,560.8666666661566,1,0.8666666666666667,584.999999999468,
1,42,2,3,2,593.5666666661268,3,0.5666666666666667,597.9999999994561,
1,43,2,1,2,606.5499999994483,1,0.55,610.9999999994443,
1,44,2,1,2,619.4833333327699,1,0.48333333333333334,623.9999999994325,
1,45,2,3,2,632.4166666660915,3,0.4166666666666667,636.9999999994207,
1,46,40,1,0,645.5833333327462,0,0.5833333333333334,647.9999999994106,
1,47,28,3,0,656.6999999994027,0,0.7,658.9999999994006,
1,48,22,3,22,667.7999999993926,3,0.8,691.9999999993706,
1,49,2,3,2,700.5166666660296,3,0.5166666666666666,704.9999999993588,
1,50,2,3,2,713.5833333326843,3,0.5833333333333334,717.999999999347,
1,51,22,1,22,726.7666666660057,1,0.7666666666666666,750.999999999317,
1,52,2,3,2,759.416666665976,3,0.4166666666666667,763.9999999993051,
1,53,2,1,2,772.566666665964,1,0.5666666666666667,776.9999999992933,
1,54,40,1,0,785.6666666659521,0,0.6666666666666666,787.9999999992833,
1,55,2,1,2,796.4499999992756,1,0.45,800.9999999992715,
1,56,28,3,0,809.8833333325967,0,0.8833333333333333,811.9999999992615,
1,57,2,3,2,820.3999999992539,3,0.4,824.9999999992497,
1,58,2,1,2,833.4166666659087,1,0.4166666666666667,837.9999999992378,
1,59,2,1,2,846.4833333325635,1,0.48333333333333334,850.999999999226,
1,60,2,1,2,859.3999999992184,1,0.4,863.9999999992142,
1,61,28,3,28,873.0666666658726,3,1.0666666666666667,902.9999999991787,
1,62,22,3,22,911.6166666658376,3,0.6166666666666667,935.9999999991487,
1,63,40,1,0,944.5333333324752,0,0.5333333333333333,946.9999999991438,
1,64,28,3,0,955.6499999991507,0,0.65,957.9999999991526,
1,65,2,1,2,966.4333333324926,1,0.43333333333333335,970.9999999991629,
1,66,2,3,2,979.533333332503,3,0.5333333333333333,983.9999999991733,
1,67,2,1,2,992.3666666658467,1,0.36666666666666664,996.9999999991836,
1,68,22,1,22,1006.4333333325244,1,1.4333333333333333,1029.9999999992099,
1,69,40,3,0,1038.6666666658834,0,0.6666666666666666,1040.9999999992187,
1,70,2,3,2,1049.6499999992254,3,0.65,1053.999999999229,
1,71,2,3,2,1062.4499999992356,3,0.45,1066.9999999992392,
1,72,40,1,0,1075.6666666659098,0,0.6666666666666666,1077.9999999992428,
1,73,22,1,22,1087.2333333325757,1,1.2333333333333334,1110.999999999241,
1,74,2,3,2,1119.4499999992406,3,0.45,1123.9999999992403,
1,75,2,1,2,1132.5166666659065,1,0.5166666666666666,1136.9999999992397,
1,76,2,3,2,1145.4333333325724,3,0.43333333333333335,1149.9999999992388,
1,77,28,1,0,1158.6999999992383,0,0.7,1160.9999999992383,
1,78,40,3,0,1169.4666666659045,0,0.4666666666666667,1171.9999999992376,
1,79,28,1,28,1180.2499999992372,1,0.25,1200.016666665904,
2,1,2,1,2,8.583333333325527,1,0.5833333333333334,12.999999999988177,
2,2,22,3,22,21.53333333331375,3,0.5333333333333333,45.99999999995816,
2,3,28,3,0,55.299999999949705,0,1.3,56.99999999994816,
2,4,40,1,0,65.93333333327337,0,0.9333333333333333,67.99999999993815,
2,5,28,3,28,76.51666666659708,3,0.5166666666666666,106.99999999990268,
2,6,28,1,28,115.81666666656133,1,0.8166666666666667,145.9999999998672,
2,7,28,1,28,154.666666666526,1,0.6666666666666666,184.99999999983174,
2,8,28,3,28,193.86666666649035,3,0.8666666666666667,223.99999999979627,
2,9,28,1,28,232.66666666645506,1,0.6666666666666666,262.9999999997608,
2,10,28,1,28,271.6999999997529,1,0.7,301.99999999972533,
2,11,40,3,0,310.54999999971756,0,0.55,312.9999999997153,
2,12,2,3,2,321.5999999997075,3,0.6,325.9999999997035,
2,13,28,1,28,334.64999999969564,1,0.65,364.99999999966803,
2,14,22,3,22,373.83333333299333,3,0.8333333333333334,397.999999999638,
2,15,40,1,0,407.0499999996298,0,1.05,408.999999999628,
2,16,28,1,28,417.78333333295336,1,0.7833333333333333,447.99999999959255,
2,17,2,3,2,456.8499999995845,3,0.85,460.9999999995807,
2,18,28,3,28,469.81666666623937,3,0.8166666666666667,499.99999999954525,
2,19,28,1,28,508.69999999953734,1,0.7,538.9999999995098,
2,20,28,3,28,547.8166666661684,3,0.8166666666666667,577.9999999994743,
2,21,22,3,22,587.4666666661324,3,1.4666666666666666,610.9999999994443,
