blockIdx,trialIdx,scheduledHt,scheduledRwd,spentHt,responseBlockTime,trialEarnings,responseRT,blockTime,
1,1,1.9249999999999998,3,1.9249999999999998,5.783333333328073,3,0.8833333333333333,9.633333333324572,
1,2,1.9249999999999998,1,1.9249999999999998,15.216666666652827,1,0.6833333333333333,19.266666666649144,
1,3,28.0,1,0,25.41666666664355,0,1.25,26.96666666664214,
1,4,1.9249999999999998,3,1.9249999999999998,32.51666666663709,3,0.65,36.59999999996671,
1,5,1.9249999999999998,1,1.9249999999999998,42.21666666662827,1,0.7166666666666667,46.233333333291284,
1,6,15.399999999999999,3,0,52.333333333285736,0,1.2,53.93333333328428,
1,7,19.599999999999998,3,0,59.68333333327905,0,0.85,61.63333333327728,
1,8,1.9249999999999998,3,1.9249999999999998,67.51666666660526,3,0.9833333333333333,71.26666666660185,
1,9,19.599999999999998,1,0,77.3666666665963,0,1.2,78.96666666659485,
1,10,15.399999999999999,3,15.399999999999999,85.18333333325586,3,1.3166666666666667,102.06666666657384,
1,11,1.9249999999999998,3,1.9249999999999998,107.56666666656884,3,0.6,111.69999999989841,
1,12,1.9249999999999998,1,1.9249999999999998,117.33333333322662,1,0.7333333333333333,121.33333333322298,
1,13,28.0,1,0,127.46666666655074,0,1.2333333333333334,129.03333333321598,
1,14,1.9249999999999998,1,1.9249999999999998,135.04999999987717,1,1.1166666666666667,138.66666666654055,
1,15,28.0,1,0,144.43333333320197,0,0.8666666666666667,146.36666666653355,
1,16,19.599999999999998,3,0,152.3666666665281,0,1.1,154.06666666652654,
1,17,1.9249999999999998,3,1.9249999999999998,159.76666666652136,3,0.8,163.69999999985112,
1,18,15.399999999999999,3,0,170.18333333317855,0,1.5833333333333333,171.3999999998441,
1,19,1.9249999999999998,1,1.9249999999999998,177.09999999983893,1,0.8,181.03333333316868,
1,20,1.9249999999999998,1,1.9249999999999998,186.93333333316332,1,1.0,190.66666666649326,
1,21,1.9249999999999998,3,1.9249999999999998,196.34999999982142,3,0.7833333333333333,200.29999999981783,
1,22,15.399999999999999,3,0,206.699999999812,0,1.5,207.99999999981083,
