blockIdx,trialIdx,scheduledHt,scheduledRwd,spentHt,responseBlockTime,trialEarnings,responseRT,blockTime,
1,1,2,1,2,8.816666666658648,1,0.8166666666666667,12.999999999988177,
1,2,2,1,2,21.949999999980037,1,0.95,25.999999999976353,
1,3,28,3,0,34.91666666663491,0,0.9166666666666666,36.99999999996635,
1,4,40,1,0,45.83333333329165,0,0.8333333333333334,47.999999999956344,
1,5,2,3,2,56.9166666666149,3,0.9166666666666666,60.99999999994452,
1,6,22,3,0,69.89999999993643,0,0.9,71.99999999993452,
1,7,2,1,2,80.78333333325986,1,0.7833333333333333,84.9999999999227,
1,8,28,3,0,93.73333333324808,0,0.7333333333333333,95.99999999991269,
1,9,22,1,0,104.91666666657125,0,0.9166666666666666,106.99999999990268,
1,10,40,3,0,115.64999999989482,0,0.65,117.99999999989268,
1,11,2,3,2,127.04999999988445,3,1.05,130.99999999988086,
1,12,2,1,2,139.8499999998728,1,0.85,143.99999999986903,
1,13,2,1,2,153.19999999986067,1,1.2,156.9999999998572,
1,14,2,3,2,165.666666666516,3,0.6666666666666666,169.9999999998454,
1,15,28,1,0,178.94999999983725,0,0.95,180.99999999983538,
1,16,2,1,2,189.98333333316054,1,0.9833333333333333,193.99999999982356,
1,17,2,3,2,202.79999999981555,3,0.8,206.99999999981173,
1,18,2,1,2,215.86666666647034,1,0.8666666666666667,219.9999999997999,
1,19,2,1,2,228.74999999979195,1,0.75,232.9999999997881,
1,20,40,3,0,242.04999999977986,0,1.05,243.99999999977808,
1,21,22,1,0,252.98333333310325,0,0.9833333333333333,254.99999999976808,
1,22,22,3,0,264.11666666642645,0,1.1166666666666667,265.9999999997581,
1,23,2,1,2,274.91666666641663,1,0.9166666666666666,278.99999999974625,
1,24,2,3,2,287.6499999997384,3,0.65,291.9999999997344,
1,25,28,3,0,300.74999999972647,0,0.75,302.9999999997244,
1,26,40,3,0,311.93333333304963,0,0.9333333333333333,313.9999999997144,
1,27,2,3,2,322.7999999997064,3,0.8,326.9999999997026,
1,28,2,1,2,335.84999999969455,1,0.85,339.9999999996908,
1,29,28,1,0,348.98333333301593,0,0.9833333333333333,350.99999999968077,
1,30,2,1,2,359.63333333300625,1,0.6333333333333333,363.99999999966894,
1,31,2,3,2,372.76666666632764,3,0.7666666666666666,376.9999999996571,
1,32,2,1,2,385.81666666631577,1,0.8166666666666667,389.9999999996453,
1,33,22,3,0,398.766666666304,0,0.7666666666666666,400.9999999996353,
1,34,2,1,2,409.8333333329606,1,0.8333333333333334,413.99999999962347,
1,35,40,3,0,422.6833333329489,0,0.6833333333333333,424.99999999961346,
1,36,28,3,0,433.7499999996055,0,0.75,435.99999999960346,
1,37,22,1,0,445.0666666662619,0,1.0666666666666667,446.99999999959346,
