blockIdx,trialIdx,scheduledHt,scheduledRwd,spentHt,responseBlockTime,trialEarnings,responseRT,blockTime,
2,69,22,3,22,908.8499999991734,3,0.85,932.9999999991514,
2,70,28,3,0,941.8999999991433,0,0.9,943.9999999991414,
2,71,2,1,2,952.7499999991484,1,0.75,956.9999999991518,
2,72,40,3,0,965.7333333324921,0,0.7333333333333333,967.9999999991605,
2,73,28,1,0,976.7833333325009,0,0.7833333333333333,978.9999999991693,
2,74,28,1,0,987.7333333325096,0,0.7333333333333333,989.999999999178,
2,75,22,3,22,998.8833333325184,3,0.8833333333333333,1022.9999999992043,
2,76,28,1,0,1031.8833333325447,0,0.8833333333333333,1033.999999999213,
2,77,28,3,0,1042.9499999992202,0,0.95,1044.999999999222,
2,78,28,3,0,1053.7666666658954,0,0.7666666666666666,1055.9999999992306,
2,79,40,1,0,1064.8333333325709,0,0.8333333333333334,1066.9999999992392,
2,80,28,1,0,1076.0833333325763,0,1.0833333333333333,1077.9999999992428,
2,81,22,3,22,1086.9166666659091,3,0.9166666666666666,1110.999999999241,
2,82,28,3,0,1120.2166666659073,0,1.2166666666666666,1121.9999999992406,
2,83,28,3,0,1130.9833333325732,0,0.9833333333333333,1132.99999999924,
2,84,2,1,2,1141.716666665906,1,0.7166666666666667,1145.9999999992392,
2,85,2,1,2,1154.8999999992386,1,0.9,1158.9999999992383,
2,86,28,3,0,1167.9999999992378,0,1.0,1169.9999999992378,
2,87,28,1,28,1178.4499999992372,1,0.45,1200.016666665904,
