blockIdx,trialIdx,scheduledHt,scheduledRwd,spentHt,responseBlockTime,trialEarnings,responseRT,blockTime,
1,1,28.0,1,0,5.683333333328164,0,0.7833333333333333,7.699999999992997,
1,2,19.599999999999998,3,19.599999999999998,12.999999999988177,3,0.4,34.99999999996817,
1,3,1.9249999999999998,1,1.9249999999999998,40.483333333296514,1,0.5833333333333334,44.63333333329274,
1,4,1.9249999999999998,1,1.9249999999999998,50.449999999954116,1,0.9166666666666666,54.26666666661731,
1,5,1.9249999999999998,1,1.9249999999999998,59.64999999994575,1,0.48333333333333334,63.89999999994188,
1,6,15.399999999999999,3,15.399999999999999,70.03333333326964,3,1.2333333333333334,86.99999999992087,
1,7,1.9249999999999998,1,1.9249999999999998,92.39999999991596,1,0.5,96.63333333324545,
1,8,1.9249999999999998,3,1.9249999999999998,102.06666666657384,3,0.5333333333333333,106.26666666657002,
1,9,1.9249999999999998,3,1.9249999999999998,111.69999999989841,3,0.5333333333333333,115.89999999989459,
1,10,28.0,3,0,121.88333333322248,0,1.0833333333333333,123.59999999988759,
1,11,1.9249999999999998,1,1.9249999999999998,128.91666666654942,1,0.4166666666666667,133.23333333321216,
1,12,1.9249999999999998,3,1.9249999999999998,138.83333333320707,3,0.7,142.86666666653673,
1,13,15.399999999999999,3,0,149.1333333331977,0,1.3666666666666667,150.56666666652973,
1,14,19.599999999999998,1,0,156.2499999998579,0,0.7833333333333333,158.26666666652272,
1,15,1.9249999999999998,3,1.9249999999999998,163.68333333318446,3,0.5166666666666666,167.8999999998473,
1,16,1.9249999999999998,3,1.9249999999999998,173.86666666650854,3,1.0666666666666667,177.53333333317187,
1,17,1.9249999999999998,1,1.9249999999999998,183.28333333316664,1,0.85,187.16666666649644,
1,18,28.0,3,0,192.79999999982465,0,0.7333333333333333,194.86666666648944,
1,19,15.399999999999999,3,15.399999999999999,200.59999999981756,3,0.8333333333333334,217.96666666646843,
1,20,1.9249999999999998,1,1.9249999999999998,223.54999999979668,1,0.6833333333333333,227.599999999793,
1,21,19.599999999999998,1,0,233.24999999978786,0,0.75,235.299999999786,
1,22,28.0,1,0,240.7666666664477,0,0.5666666666666667,242.999999999779,
1,23,15.399999999999999,3,0,249.06666666644014,0,1.1666666666666667,250.699999999772,
